Currency	Date	Value
Saudi Arabian riyal	May 06, 2020	3.750000
Saudi Arabian riyal	May 06, 2021	NA
Saudi Arabian riyal	May 06, 2022	NA
Saudi Arabian riyal	May 07, 2019	3.750000
Saudi Arabian riyal	May 07, 2020	3.750000
Saudi Arabian riyal	May 07, 2021	NA
Saudi Arabian riyal	May 08, 2019	3.750000
Saudi Arabian riyal	May 08, 2020	NA
Saudi Arabian riyal	May 08, 2023	3.750000
Saudi Arabian riyal	May 09, 2019	3.750000
Saudi Arabian riyal	May 09, 2022	3.750000
Saudi Arabian riyal	May 09, 2023	3.750000
Saudi Arabian riyal	May 10, 2019	3.750000
Saudi Arabian riyal	May 10, 2021	3.750000
Saudi Arabian riyal	May 10, 2022	3.750000
Saudi Arabian riyal	May 10, 2023	3.750000
Saudi Arabian riyal	May 11, 2020	3.750000
Saudi Arabian riyal	May 11, 2021	3.750000
Saudi Arabian riyal	May 11, 2022	3.750000
Saudi Arabian riyal	May 11, 2023	3.750000
Saudi Arabian riyal	May 12, 2020	3.750000
Saudi Arabian riyal	May 12, 2021	NA
Saudi Arabian riyal	May 12, 2022	3.750000
Saudi Arabian riyal	May 12, 2023	NA
Saudi Arabian riyal	May 13, 2019	3.750000
Saudi Arabian riyal	May 13, 2020	3.750000
Saudi Arabian riyal	May 13, 2021	NA
Saudi Arabian riyal	May 13, 2022	NA
Saudi Arabian riyal	May 14, 2019	3.750000
Saudi Arabian riyal	May 14, 2020	3.750000
Saudi Arabian riyal	May 14, 2021	NA
Saudi Arabian riyal	May 15, 2019	3.750000
Saudi Arabian riyal	May 15, 2020	NA
Saudi Arabian riyal	May 15, 2023	3.750000
Saudi Arabian riyal	May 16, 2019	3.750000
Saudi Arabian riyal	May 16, 2022	3.750000
Saudi Arabian riyal	May 16, 2023	3.750000
Saudi Arabian riyal	May 17, 2019	3.750000
Saudi Arabian riyal	May 17, 2021	3.750000
Saudi Arabian riyal	May 17, 2022	3.750000
Saudi Arabian riyal	May 17, 2023	3.750000
Saudi Arabian riyal	May 18, 2020	3.750000
Saudi Arabian riyal	May 18, 2021	3.750000
Saudi Arabian riyal	May 18, 2022	3.750000
Saudi Arabian riyal	May 18, 2023	3.750000
Saudi Arabian riyal	May 19, 2020	3.750000
Saudi Arabian riyal	May 19, 2021	3.750000
Saudi Arabian riyal	May 19, 2022	3.750000
Saudi Arabian riyal	May 19, 2023	NA
Saudi Arabian riyal	May 20, 2019	3.750000
Saudi Arabian riyal	May 20, 2020	NA
Saudi Arabian riyal	May 20, 2021	3.750000
Saudi Arabian riyal	May 20, 2022	NA
Saudi Arabian riyal	May 21, 2019	3.750000
Saudi Arabian riyal	May 21, 2020	NA
Saudi Arabian riyal	May 21, 2021	NA
Saudi Arabian riyal	May 22, 2019	3.750000
Saudi Arabian riyal	May 22, 2020	NA
Saudi Arabian riyal	May 22, 2023	3.750000
Saudi Arabian riyal	May 23, 2019	3.750000
Saudi Arabian riyal	May 23, 2022	3.750000
Saudi Arabian riyal	May 23, 2023	3.750000
Saudi Arabian riyal	May 24, 2019	3.750000
Saudi Arabian riyal	May 24, 2021	3.750000
Saudi Arabian riyal	May 24, 2022	3.750000
Saudi Arabian riyal	May 24, 2023	3.750000
Saudi Arabian riyal	May 25, 2021	3.750000
Saudi Arabian riyal	May 25, 2022	3.750000
Saudi Arabian riyal	May 25, 2023	3.750000
Saudi Arabian riyal	May 26, 2020	NA
Saudi Arabian riyal	May 26, 2021	3.750000
Saudi Arabian riyal	May 26, 2022	3.750000
Saudi Arabian riyal	May 26, 2023	NA
Saudi Arabian riyal	May 27, 2020	NA
Saudi Arabian riyal	May 27, 2021	3.750000
Saudi Arabian riyal	May 27, 2022	NA
Saudi Arabian riyal	May 28, 2019	3.750000
Saudi Arabian riyal	May 28, 2020	NA
Saudi Arabian riyal	May 29, 2019	3.750000
Saudi Arabian riyal	May 29, 2020	NA
Saudi Arabian riyal	May 30, 2019	3.750000
Saudi Arabian riyal	May 30, 2023	3.750000
Saudi Arabian riyal	May 31, 2019	3.750000
Saudi Arabian riyal	May 31, 2022	3.750000
Saudi Arabian riyal	May 31, 2023	3.750000
Saudi Arabian riyal	November 01, 2019	3.750000
Saudi Arabian riyal	November 01, 2021	3.750000
Saudi Arabian riyal	November 01, 2022	3.750000
Saudi Arabian riyal	November 01, 2023	3.750000
Saudi Arabian riyal	November 02, 2020	3.750000
Saudi Arabian riyal	November 02, 2021	3.750000
Saudi Arabian riyal	November 02, 2022	3.750000
Saudi Arabian riyal	November 02, 2023	3.750000
Saudi Arabian riyal	November 03, 2020	3.750000
Saudi Arabian riyal	November 03, 2021	3.750000
Saudi Arabian riyal	November 03, 2022	3.750000
Saudi Arabian riyal	November 03, 2023	NA
Saudi Arabian riyal	November 04, 2019	3.750000
Saudi Arabian riyal	November 04, 2020	3.750000
Saudi Arabian riyal	November 04, 2021	3.750000
Saudi Arabian riyal	November 04, 2022	NA
Saudi Arabian riyal	November 05, 2019	3.750000
Saudi Arabian riyal	November 05, 2020	3.750000
Saudi Arabian riyal	November 05, 2021	NA
Saudi Arabian riyal	November 06, 2019	3.750000
Saudi Arabian riyal	November 06, 2020	NA
Saudi Arabian riyal	November 06, 2023	3.750000
Saudi Arabian riyal	November 07, 2019	3.750000
Saudi Arabian riyal	November 07, 2022	3.750000
Saudi Arabian riyal	November 07, 2023	3.750000
Saudi Arabian riyal	November 08, 2019	NA
Saudi Arabian riyal	November 08, 2021	3.750000
Saudi Arabian riyal	November 08, 2022	3.750000
Saudi Arabian riyal	November 08, 2023	3.750000
Saudi Arabian riyal	November 09, 2020	3.750000
Saudi Arabian riyal	November 09, 2021	3.750000
Saudi Arabian riyal	November 09, 2022	3.750000
Saudi Arabian riyal	November 09, 2023	3.750000
Saudi Arabian riyal	November 10, 2020	3.750000
Saudi Arabian riyal	November 10, 2021	3.750000
Saudi Arabian riyal	November 10, 2022	3.750000
Saudi Arabian riyal	November 10, 2023	NA
Saudi Arabian riyal	November 11, 2019	3.750000
Saudi Arabian riyal	November 11, 2020	3.750000
Saudi Arabian riyal	November 11, 2021	3.750000
Saudi Arabian riyal	November 11, 2022	NA
Saudi Arabian riyal	November 12, 2019	3.750000
Saudi Arabian riyal	November 12, 2020	3.750000
Saudi Arabian riyal	November 12, 2021	NA
Saudi Arabian riyal	November 13, 2019	3.750000
Saudi Arabian riyal	November 13, 2020	NA
Saudi Arabian riyal	November 13, 2023	3.750000
Saudi Arabian riyal	November 14, 2019	3.750000
Saudi Arabian riyal	November 14, 2022	3.750000
Saudi Arabian riyal	November 14, 2023	3.750000
Saudi Arabian riyal	November 15, 2019	3.750000
Saudi Arabian riyal	November 15, 2021	3.750000
Saudi Arabian riyal	November 15, 2022	3.750000
Saudi Arabian riyal	November 15, 2023	3.750000
Saudi Arabian riyal	November 16, 2020	3.750000
Saudi Arabian riyal	November 16, 2021	3.750000
Saudi Arabian riyal	November 16, 2022	3.750000
Saudi Arabian riyal	November 16, 2023	3.750000
Saudi Arabian riyal	November 17, 2020	3.750000
Saudi Arabian riyal	November 17, 2021	3.750000
Saudi Arabian riyal	November 17, 2022	3.750000
Saudi Arabian riyal	November 17, 2023	NA
Saudi Arabian riyal	November 18, 2019	3.750000
Saudi Arabian riyal	November 18, 2020	3.750000
Saudi Arabian riyal	November 18, 2021	3.750000
Saudi Arabian riyal	November 18, 2022	NA
Saudi Arabian riyal	November 19, 2019	3.750000
Saudi Arabian riyal	November 19, 2020	3.750000
Saudi Arabian riyal	November 19, 2021	NA
Saudi Arabian riyal	November 20, 2019	3.750000
Saudi Arabian riyal	November 20, 2020	NA
Saudi Arabian riyal	November 20, 2023	3.750000
Saudi Arabian riyal	November 21, 2019	3.750000
Saudi Arabian riyal	November 21, 2022	3.750000
Saudi Arabian riyal	November 21, 2023	3.750000
Saudi Arabian riyal	November 22, 2019	NA
Saudi Arabian riyal	November 22, 2021	3.750000
Saudi Arabian riyal	November 22, 2022	3.750000
Saudi Arabian riyal	November 22, 2023	3.750000
Saudi Arabian riyal	November 23, 2020	3.750000
Saudi Arabian riyal	November 23, 2021	3.750000
Saudi Arabian riyal	November 23, 2022	3.750000
Saudi Arabian riyal	November 24, 2020	3.750000
Saudi Arabian riyal	November 24, 2021	3.750000
Saudi Arabian riyal	November 25, 2019	3.750000
Saudi Arabian riyal	November 25, 2020	3.750000
Saudi Arabian riyal	November 26, 2019	3.750000
Saudi Arabian riyal	November 27, 2019	3.750000
Saudi Arabian riyal	November 27, 2023	NA
Saudi Arabian riyal	November 28, 2022	3.750000
Saudi Arabian riyal	November 29, 2021	3.750000
Saudi Arabian riyal	November 29, 2022	3.750000
Saudi Arabian riyal	November 30, 2020	3.750000
Saudi Arabian riyal	November 30, 2021	3.750000
Saudi Arabian riyal	November 30, 2022	3.750000
Saudi Arabian riyal	October 01, 2019	3.750000
Saudi Arabian riyal	October 01, 2020	3.750000
Saudi Arabian riyal	October 01, 2021	NA
Saudi Arabian riyal	October 02, 2019	3.750000
Saudi Arabian riyal	October 02, 2020	NA
Saudi Arabian riyal	October 02, 2023	3.750000
Saudi Arabian riyal	October 03, 2019	3.750000
Saudi Arabian riyal	October 03, 2022	3.750000
Saudi Arabian riyal	October 03, 2023	3.750000
Saudi Arabian riyal	October 04, 2019	3.750000
Saudi Arabian riyal	October 04, 2021	3.750000
Saudi Arabian riyal	October 04, 2022	3.750000
Saudi Arabian riyal	October 04, 2023	3.750000
Saudi Arabian riyal	October 05, 2020	3.750000
Saudi Arabian riyal	October 05, 2021	3.750000
Saudi Arabian riyal	October 05, 2022	3.750000
Saudi Arabian riyal	October 05, 2023	3.750000
Saudi Arabian riyal	October 06, 2020	3.750000
Saudi Arabian riyal	October 06, 2021	3.750000
Saudi Arabian riyal	October 06, 2022	3.750000
Saudi Arabian riyal	October 06, 2023	NA
Saudi Arabian riyal	October 07, 2019	3.750000
Saudi Arabian riyal	October 07, 2020	3.750000
Saudi Arabian riyal	October 07, 2021	3.750000
Saudi Arabian riyal	October 07, 2022	NA
Saudi Arabian riyal	October 08, 2019	3.750000
Saudi Arabian riyal	October 08, 2020	3.750000
Saudi Arabian riyal	October 08, 2021	NA
Saudi Arabian riyal	October 09, 2019	3.750000
Saudi Arabian riyal	October 09, 2020	NA
Saudi Arabian riyal	October 10, 2019	3.750000
Saudi Arabian riyal	October 10, 2023	3.750000
Saudi Arabian riyal	October 11, 2019	3.750000
Saudi Arabian riyal	October 11, 2022	3.750000
Saudi Arabian riyal	October 11, 2023	3.750000
Saudi Arabian riyal	October 12, 2021	3.750000
Saudi Arabian riyal	October 12, 2022	3.750000
Saudi Arabian riyal	October 12, 2023	3.750000
Saudi Arabian riyal	October 13, 2020	3.750000
Saudi Arabian riyal	October 13, 2021	3.750000
Saudi Arabian riyal	October 13, 2022	3.750000
Saudi Arabian riyal	October 13, 2023	NA
Saudi Arabian riyal	October 14, 2020	3.750000
Saudi Arabian riyal	October 14, 2021	3.750000
Saudi Arabian riyal	October 14, 2022	NA
Saudi Arabian riyal	October 15, 2019	3.750000
Saudi Arabian riyal	October 15, 2020	3.750000
Saudi Arabian riyal	October 15, 2021	NA
Saudi Arabian riyal	October 16, 2019	3.750000
Saudi Arabian riyal	October 16, 2020	NA
Saudi Arabian riyal	October 16, 2023	3.750000
Saudi Arabian riyal	October 17, 2019	3.750000
Saudi Arabian riyal	October 17, 2022	3.750000
Saudi Arabian riyal	October 17, 2023	3.750000
Saudi Arabian riyal	October 18, 2019	3.750000
Saudi Arabian riyal	October 18, 2021	3.750000
Saudi Arabian riyal	October 18, 2022	3.750000
Saudi Arabian riyal	October 18, 2023	3.750000
Saudi Arabian riyal	October 19, 2020	NA
Saudi Arabian riyal	October 19, 2021	3.750000
Saudi Arabian riyal	October 19, 2022	3.750000
Saudi Arabian riyal	October 19, 2023	3.750000
Saudi Arabian riyal	October 20, 2020	3.750000
Saudi Arabian riyal	October 20, 2021	3.750000
Saudi Arabian riyal	October 20, 2022	3.750000
Saudi Arabian riyal	October 20, 2023	NA
Saudi Arabian riyal	October 21, 2019	3.750000
Saudi Arabian riyal	October 21, 2020	3.750000
Saudi Arabian riyal	October 21, 2021	3.750000
Saudi Arabian riyal	October 21, 2022	NA
Saudi Arabian riyal	October 22, 2019	3.750000
Saudi Arabian riyal	October 22, 2020	3.750000
Saudi Arabian riyal	October 22, 2021	NA
Saudi Arabian riyal	October 23, 2019	3.750000
Saudi Arabian riyal	October 23, 2020	NA
Saudi Arabian riyal	October 23, 2023	3.750000
Saudi Arabian riyal	October 24, 2019	3.750000
Saudi Arabian riyal	October 24, 2022	3.750000
Saudi Arabian riyal	October 24, 2023	3.750000
Saudi Arabian riyal	October 25, 2019	3.750000
Saudi Arabian riyal	October 25, 2021	3.750000
Saudi Arabian riyal	October 25, 2022	3.750000
Saudi Arabian riyal	October 25, 2023	3.750000
Saudi Arabian riyal	October 26, 2020	3.750000
Saudi Arabian riyal	October 26, 2021	3.750000
Saudi Arabian riyal	October 26, 2022	3.750000
Saudi Arabian riyal	October 26, 2023	3.750000
Saudi Arabian riyal	October 27, 2020	3.750000
Saudi Arabian riyal	October 27, 2021	3.750000
Saudi Arabian riyal	October 27, 2022	3.750000
Saudi Arabian riyal	October 27, 2023	NA
Saudi Arabian riyal	October 28, 2019	3.750000
Saudi Arabian riyal	October 28, 2020	3.750000
Saudi Arabian riyal	October 28, 2021	3.750000
Saudi Arabian riyal	October 28, 2022	NA
Saudi Arabian riyal	October 29, 2019	3.750000
Saudi Arabian riyal	October 29, 2020	3.750000
Saudi Arabian riyal	October 29, 2021	NA
Saudi Arabian riyal	October 30, 2019	3.750000
Saudi Arabian riyal	October 30, 2020	NA
Saudi Arabian riyal	October 30, 2023	3.750000
Saudi Arabian riyal	October 31, 2019	3.750000
Saudi Arabian riyal	October 31, 2022	3.750000
Saudi Arabian riyal	October 31, 2023	3.750000
Saudi Arabian riyal	September 01, 2020	3.750000
Saudi Arabian riyal	September 01, 2021	3.750000
Saudi Arabian riyal	September 01, 2022	3.750000
Saudi Arabian riyal	September 01, 2023	NA
Saudi Arabian riyal	September 02, 2020	3.750000
Saudi Arabian riyal	September 02, 2022	NA
Saudi Arabian riyal	September 03, 2019	3.750000
Saudi Arabian riyal	September 03, 2020	3.750000
Saudi Arabian riyal	September 04, 2019	3.750000
Saudi Arabian riyal	September 05, 2019	3.750000
Saudi Arabian riyal	September 05, 2023	3.750000
Saudi Arabian riyal	September 06, 2019	3.750000
Saudi Arabian riyal	September 06, 2022	3.750000
Saudi Arabian riyal	September 06, 2023	3.750000
Saudi Arabian riyal	September 07, 2021	3.750000
Saudi Arabian riyal	September 07, 2022	3.750000
Saudi Arabian riyal	September 07, 2023	3.750000
Saudi Arabian riyal	September 08, 2020	3.750000
Saudi Arabian riyal	September 08, 2021	3.750000
Saudi Arabian riyal	September 08, 2022	3.750000
Saudi Arabian riyal	September 08, 2023	NA
Saudi Arabian riyal	September 09, 2019	3.750000
Saudi Arabian riyal	September 09, 2020	3.750000
Saudi Arabian riyal	September 09, 2021	3.750000
Saudi Arabian riyal	September 09, 2022	NA
Saudi Arabian riyal	September 10, 2019	3.750000
Saudi Arabian riyal	September 10, 2020	3.750000
Saudi Arabian riyal	September 10, 2021	NA
Saudi Arabian riyal	September 11, 2019	3.750000
Saudi Arabian riyal	September 11, 2020	NA
Saudi Arabian riyal	September 11, 2023	3.750000
Saudi Arabian riyal	September 12, 2019	3.750000
Saudi Arabian riyal	September 12, 2022	3.750000
Saudi Arabian riyal	September 12, 2023	3.750000
Saudi Arabian riyal	September 13, 2019	3.750000
Saudi Arabian riyal	September 13, 2021	3.750000
Saudi Arabian riyal	September 13, 2022	3.750000
Saudi Arabian riyal	September 13, 2023	3.750000
Saudi Arabian riyal	September 14, 2020	3.750000
Saudi Arabian riyal	September 14, 2021	3.750000
Saudi Arabian riyal	September 14, 2022	3.750000
Saudi Arabian riyal	September 14, 2023	3.750000
Saudi Arabian riyal	September 15, 2020	3.750000
Saudi Arabian riyal	September 15, 2021	3.750000
Saudi Arabian riyal	September 15, 2022	3.750000
Saudi Arabian riyal	September 15, 2023	NA
Saudi Arabian riyal	September 16, 2019	3.750000
Saudi Arabian riyal	September 16, 2020	3.750000
Saudi Arabian riyal	September 16, 2021	3.750000
Saudi Arabian riyal	September 16, 2022	NA
Saudi Arabian riyal	September 17, 2019	3.750000
Saudi Arabian riyal	September 17, 2020	3.750000
Saudi Arabian riyal	September 17, 2021	NA
Saudi Arabian riyal	September 18, 2019	3.750000
Saudi Arabian riyal	September 18, 2020	NA
Saudi Arabian riyal	September 18, 2023	3.750000
Saudi Arabian riyal	September 19, 2019	3.750000
Saudi Arabian riyal	September 19, 2022	3.750000
Saudi Arabian riyal	September 19, 2023	3.750000
Saudi Arabian riyal	September 20, 2019	3.750000
Saudi Arabian riyal	September 20, 2021	3.750000
Saudi Arabian riyal	September 20, 2022	3.750000
Saudi Arabian riyal	September 20, 2023	3.750000
Saudi Arabian riyal	September 21, 2020	3.750000
Saudi Arabian riyal	September 21, 2021	3.750000
Saudi Arabian riyal	September 21, 2022	3.750000
Saudi Arabian riyal	September 21, 2023	3.750000
Saudi Arabian riyal	September 22, 2020	3.750000
Saudi Arabian riyal	September 22, 2021	3.750000
Saudi Arabian riyal	September 22, 2022	3.750000
Saudi Arabian riyal	September 22, 2023	NA
Saudi Arabian riyal	September 23, 2019	3.750000
Saudi Arabian riyal	September 23, 2020	NA
Saudi Arabian riyal	September 23, 2021	NA
Saudi Arabian riyal	September 23, 2022	NA
Saudi Arabian riyal	September 24, 2019	NA
Saudi Arabian riyal	September 24, 2020	NA
Saudi Arabian riyal	September 24, 2021	NA
Saudi Arabian riyal	September 25, 2019	3.750000
Saudi Arabian riyal	September 25, 2020	NA
Saudi Arabian riyal	September 25, 2023	3.750000
Saudi Arabian riyal	September 26, 2019	3.750000
Saudi Arabian riyal	September 26, 2022	3.750000
Saudi Arabian riyal	September 26, 2023	3.750000
Saudi Arabian riyal	September 27, 2019	NA
Saudi Arabian riyal	September 27, 2021	3.750000
Saudi Arabian riyal	September 27, 2022	3.750000
Saudi Arabian riyal	September 27, 2023	3.750000
Saudi Arabian riyal	September 28, 2020	3.750000
Saudi Arabian riyal	September 28, 2021	3.750000
Saudi Arabian riyal	September 28, 2022	3.750000
Saudi Arabian riyal	September 28, 2023	3.750000
Saudi Arabian riyal	September 29, 2020	NA
Saudi Arabian riyal	September 29, 2021	3.750000
Saudi Arabian riyal	September 29, 2022	3.750000
Saudi Arabian riyal	September 29, 2023	NA
Saudi Arabian riyal	September 30, 2019	3.750000
Saudi Arabian riyal	September 30, 2020	3.750000
Saudi Arabian riyal	September 30, 2021	3.750000
Saudi Arabian riyal	September 30, 2022	NA
Uruguayan peso	April 01, 2019	33.424000
Uruguayan peso	April 01, 2020	44.003000
Uruguayan peso	April 01, 2021	NA
Uruguayan peso	April 01, 2022	41.119000
Uruguayan peso	April 02, 2019	33.607000
Uruguayan peso	April 02, 2020	44.213000
Uruguayan peso	April 02, 2021	NA
Uruguayan peso	April 03, 2019	33.707000
Uruguayan peso	April 03, 2020	44.622000
Uruguayan peso	April 03, 2023	38.567000
Uruguayan peso	April 04, 2019	33.838000
Uruguayan peso	April 04, 2022	41.383000
Uruguayan peso	April 04, 2023	38.756000
Uruguayan peso	April 05, 2019	NA
Uruguayan peso	April 05, 2021	NA
Uruguayan peso	April 05, 2022	41.428000
Uruguayan peso	April 05, 2023	38.698000
Uruguayan peso	April 06, 2020	43.635000
Uruguayan peso	April 06, 2021	44.247000
Uruguayan peso	April 06, 2022	41.740000
Uruguayan peso	April 06, 2023	NA
Uruguayan peso	April 07, 2020	43.037000
Uruguayan peso	April 07, 2021	44.027000
Uruguayan peso	April 07, 2022	42.059000
Uruguayan peso	April 07, 2023	NA
Uruguayan peso	April 08, 2019	33.785000
Uruguayan peso	April 08, 2020	43.147000
Uruguayan peso	April 08, 2021	43.944000
Uruguayan peso	April 08, 2022	41.633000
Uruguayan peso	April 09, 2019	33.941000
Uruguayan peso	April 09, 2020	NA
Uruguayan peso	April 09, 2021	44.093000
Uruguayan peso	April 10, 2019	33.893000
Uruguayan peso	April 10, 2020	NA
Uruguayan peso	April 10, 2023	38.741000
Uruguayan peso	April 11, 2019	34.128000
Uruguayan peso	April 11, 2022	41.453000
Uruguayan peso	April 11, 2023	38.615000
Uruguayan peso	April 12, 2019	34.068000
Uruguayan peso	April 12, 2021	44.187000
Uruguayan peso	April 12, 2022	41.304000
Uruguayan peso	April 12, 2023	38.646000
Uruguayan peso	April 13, 2020	43.510000
Uruguayan peso	April 13, 2021	44.273000
Uruguayan peso	April 13, 2022	41.247000
Uruguayan peso	April 13, 2023	38.749000
Uruguayan peso	April 14, 2020	43.465000
Uruguayan peso	April 14, 2021	44.130000
Uruguayan peso	April 14, 2022	NA
Uruguayan peso	April 14, 2023	38.949000
Uruguayan peso	April 15, 2019	34.054000
Uruguayan peso	April 15, 2020	43.699000
Uruguayan peso	April 15, 2021	44.086000
Uruguayan peso	April 15, 2022	NA
Uruguayan peso	April 17, 2023	NA
Uruguayan peso	August 01, 2019	34.595000
Uruguayan peso	August 01, 2022	40.663000
Uruguayan peso	August 01, 2023	37.496000
Uruguayan peso	August 02, 2019	34.736000
Uruguayan peso	August 02, 2021	43.570000
Uruguayan peso	August 02, 2022	41.013000
Uruguayan peso	August 02, 2023	37.861000
Uruguayan peso	August 03, 2020	42.655000
Uruguayan peso	August 03, 2021	43.641000
Uruguayan peso	August 03, 2022	40.906000
Uruguayan peso	August 03, 2023	38.259000
Uruguayan peso	August 04, 2020	42.771000
Uruguayan peso	August 04, 2021	43.695000
Uruguayan peso	August 04, 2022	40.654000
Uruguayan peso	August 04, 2023	38.055000
Uruguayan peso	August 05, 2019	35.141000
Uruguayan peso	August 05, 2020	42.553000
Uruguayan peso	August 05, 2021	43.668000
Uruguayan peso	August 05, 2022	40.612000
Uruguayan peso	August 06, 2019	35.148000
Uruguayan peso	August 06, 2020	42.718000
Uruguayan peso	August 06, 2021	43.703000
Uruguayan peso	August 07, 2019	35.295000
Uruguayan peso	August 07, 2020	42.642000
Uruguayan peso	August 07, 2023	38.018000
Uruguayan peso	August 08, 2019	35.273000
Uruguayan peso	August 08, 2022	40.178000
Uruguayan peso	August 08, 2023	38.031000
